#{"t_start": 1748270825.01191, "env_id": "None"}
r,l,t
569.618851,2880,26.829925
1209.31363,2880,40.013997
2113.921754,2880,50.116104
2596.945878,2880,61.190496
2687.510651,2880,72.587197
2595.027505,2880,84.486524
1531.541057,2880,96.58716
2733.052175,2880,107.52899
2623.56269,2880,120.098161
2674.264235,2880,135.321138
2764.70073,2880,150.904653
2705.714015,2880,163.611413
2722.014975,2880,175.307769
1632.66706,2880,186.271898
2592.776916,2880,198.206841
2738.451454,2880,209.271242
2702.350245,2880,220.432239
2530.502591,2880,232.436162
2824.426156,2880,243.081101
2723.076397,2880,254.905544
2627.863592,2880,266.471629
2610.155567,2880,279.889227
2584.857446,2880,292.545861
2580.646555,2880,306.641572
2638.224289,2880,320.932097
1904.621929,2880,338.820694
2682.754001,2880,355.180864
2617.179346,2880,368.547816
2593.292649,2880,379.986099
2733.350545,2880,391.704355
2543.307883,2880,403.903311
2412.585143,2880,416.000771
2728.698492,2880,428.874779
2749.175817,2880,440.736403
2706.947111,2880,452.117759
2679.902963,2880,463.35309
2615.247069,2880,474.679179
2609.920991,2880,485.312862
2658.949469,2880,496.685167
2675.654792,2880,507.999495
2711.693213,2880,519.191841
2695.47955,2880,530.50061
2663.748612,2880,541.240816
2717.579973,2880,553.02318
2735.669049,2880,564.860799
2716.841905,2880,575.9599
2741.814713,2880,587.008112
2782.102186,2880,597.188851
2758.12709,2880,608.509448
2667.090314,2880,620.373791
2643.130444,2880,631.961274
2491.414419,2880,644.928255
2252.812061,2880,659.76191
2440.744515,2880,671.338073
2555.521927,2880,683.311871
2764.795264,2880,694.764504
2132.354222,2880,707.400833
2213.692215,2880,719.933141
2606.524202,2880,731.499074
2520.668491,2880,744.460324
2503.943339,2880,757.31971
2513.628026,2880,769.150687
2567.831562,2880,782.229105
2492.465754,2880,794.450632
2312.689039,2880,807.975295
2508.563115,2880,822.147771
2316.430104,2880,834.817814
2399.626657,2880,848.603649
2636.488203,2880,861.898724
2707.28062,2880,874.404899
2717.364469,2880,888.075591
2734.00887,2880,900.889499
2704.839952,2880,914.404878
2686.400066,2880,928.126402
2608.867086,2880,940.759605
2528.676088,2880,954.615098
2597.604536,2880,969.373619
2627.331159,2880,982.571263
2471.49595,2880,996.788235
2669.671733,2880,1010.410325
2662.54262,2880,1025.737648
2693.761156,2880,1040.462462
2678.15437,2880,1054.389451
2664.820782,2880,1069.381149
2664.692652,2880,1084.534941
2640.560444,2880,1097.994796
2650.222038,2880,1112.504221
2646.742218,2880,1125.737317
2628.367636,2880,1141.179639
2638.028651,2880,1155.633799
2659.93623,2880,1169.085503
2687.773521,2880,1183.658138
2693.836382,2880,1197.952971
2707.849007,2880,1212.885232
2711.476318,2880,1227.506519
2689.466706,2880,1240.993598
2714.634885,2880,1255.656133
2735.061518,2880,1270.387776
2739.729209,2880,1284.505772
2728.424337,2880,1299.322168
2734.595004,2880,1313.969242
2742.468212,2880,1327.206959
2732.226246,2880,1341.548112
2733.366942,2880,1359.696881
2745.423533,2880,1374.995566
2737.107341,2880,1390.467493
2740.30731,2880,1404.454879
2744.093865,2880,1419.712467
2500.674298,2880,1435.08072
2441.173906,2880,1448.815212
2385.094087,2880,1467.189303
2767.820023,2880,1485.307739
2751.290197,2880,1502.182461
2755.727022,2880,1516.134319
2769.643368,2880,1529.383803
2788.854656,2880,1547.980822
2793.537743,2880,1563.065721
2776.353911,2880,1576.723988
2752.633514,2880,1590.788544
2735.354614,2880,1605.384201
2730.39035,2880,1622.087318
2734.420743,2880,1635.7956
2682.470366,2880,1648.969047
2655.360566,2880,1661.798229
2601.978065,2880,1676.009611
2679.977824,2880,1687.165145
2742.581125,2880,1698.962833
2726.960397,2880,1709.628382
2715.307336,2880,1721.135192
2776.759939,2880,1732.63824
2650.992524,2880,1743.168127
2574.364102,2880,1754.259007
2740.932605,2880,1765.433099
2751.949918,2880,1775.91723
2720.230062,2880,1786.806203
2742.889986,2880,1799.466504
2745.667427,2880,1812.591443
2739.611139,2880,1826.248006
2744.669664,2880,1837.709222
2740.596342,2880,1850.929233
2731.418345,2880,1863.975323
2728.45222,2880,1876.454663
2727.08816,2880,1890.931019
2736.881212,2880,1901.694256
2735.034309,2880,1915.934669
2744.192254,2880,1927.689228
2731.748885,2880,1938.966841
2749.597282,2880,1952.150723
2744.389738,2880,1963.965375
2744.047022,2880,1975.439241
2751.86261,2880,1986.462866
2734.633398,2880,1996.448373
2743.52654,2880,2007.32244
2742.119773,2880,2018.278191
2724.881001,2880,2028.354731
2714.508398,2880,2039.307186
2722.71078,2880,2051.047671
2744.494679,2880,2061.043544
2738.629662,2880,2072.012902
2708.506124,2880,2082.299984
2742.61471,2880,2092.962023
2677.839285,2880,2103.975515
2725.061776,2880,2114.07552
2661.528697,2880,2124.996498
2721.355155,2880,2136.198295
2724.718941,2880,2146.53355
2707.052522,2880,2157.545928
2756.680332,2880,2167.790444
2746.740701,2880,2180.920636
2768.84605,2880,2193.108116
2747.071897,2880,2203.858533
2715.9205,2880,2215.452384
2729.323839,2880,2230.152495
2725.158093,2880,2247.039953
2769.166813,2880,2259.988533
2772.600632,2880,2271.588708
2765.862044,2880,2286.542031
