#{"t_start": 1748270818.643614, "env_id": "None"}
r,l,t
604.923267,2880,33.198224
1155.930866,2880,46.382252
2171.154419,2880,56.484318
2609.207472,2880,67.558612
2700.112044,2880,78.955443
2652.970209,2880,90.854682
1511.950111,2880,102.955244
2720.623699,2880,113.897262
2602.053522,2880,126.46648
2657.807257,2880,141.689249
2763.026909,2880,157.272987
2669.652727,2880,169.979696
2682.660322,2880,181.675976
1667.940395,2880,192.640878
2638.521965,2880,204.575287
2735.769574,2880,215.639838
2800.100924,2880,226.800536
2537.205798,2880,238.804133
2831.822984,2880,249.449432
2730.312722,2880,261.273621
2643.008707,2880,272.839882
2630.003271,2880,286.257502
2595.62911,2880,298.914282
2647.730104,2880,313.009999
2639.688837,2880,327.301355
1951.911075,2880,345.189037
2613.283466,2880,361.549116
2637.922562,2880,374.916019
2598.647241,2880,386.354368
2741.393029,2880,398.072713
2563.001278,2880,410.271634
2431.706206,2880,422.369192
2708.95813,2880,435.243099
2740.045823,2880,447.104638
2740.318048,2880,458.486224
2643.436197,2880,469.721764
2594.685864,2880,481.047518
2635.973625,2880,491.681143
2653.119823,2880,503.053428
2677.264113,2880,514.367673
2703.749231,2880,525.560079
2687.355284,2880,536.868864
2639.640537,2880,547.609258
2735.888676,2880,559.39137
2724.087695,2880,571.229351
2696.294174,2880,582.328147
2655.733869,2880,593.376377
2783.429376,2880,603.557181
2767.001218,2880,614.878011
2730.814358,2880,626.742139
2656.658388,2880,638.32952
2466.244529,2880,651.296619
2230.428386,2880,666.130121
2430.421996,2880,677.706392
2488.703248,2880,689.680131
2767.456951,2880,701.132705
2151.009056,2880,713.769173
2212.422846,2880,726.301431
2595.510943,2880,737.867325
2539.881523,2880,750.828586
2524.854119,2880,763.687853
2511.102182,2880,775.51891
2551.163605,2880,788.597379
2518.729058,2880,800.818922
2339.32273,2880,814.343566
2478.606904,2880,828.516166
2341.045713,2880,841.186147
2417.365743,2880,854.971781
2603.276153,2880,868.266976
2642.488643,2880,880.773172
2724.084173,2880,894.444267
2730.494797,2880,907.257735
2697.119464,2880,920.773139
2679.761134,2880,934.494569
2646.403147,2880,947.127911
2458.361586,2880,960.98346
2560.378799,2880,975.741876
2641.037704,2880,988.939494
2541.181816,2880,1003.156443
2677.574162,2880,1016.778748
2670.040975,2880,1032.105856
2688.545551,2880,1046.830721
2667.870885,2880,1060.754673
2664.09945,2880,1075.749586
2661.626113,2880,1090.903299
2632.887699,2880,1104.363016
2648.718128,2880,1118.872481
2643.745667,2880,1132.105568
2621.866701,2880,1147.547851
2643.73398,2880,1162.002053
2661.499392,2880,1175.453802
2690.536805,2880,1190.02637
2697.746564,2880,1204.321334
2709.05038,2880,1219.253416
2705.79688,2880,1233.874897
2689.987363,2880,1247.361905
2718.126604,2880,1262.024463
2728.196037,2880,1276.754843
2736.471271,2880,1290.873961
2732.779166,2880,1305.690334
2734.869631,2880,1320.337513
2738.147465,2880,1333.575415
2733.47266,2880,1347.916293
2732.884685,2880,1366.065298
2741.545774,2880,1381.363876
2730.064902,2880,1396.836412
2734.021965,2880,1410.823204
2741.574169,2880,1426.080899
2494.424004,2880,1441.448924
2442.469202,2880,1455.183474
2402.100918,2880,1473.557805
2720.165503,2880,1491.675753
2753.460986,2880,1508.550498
2754.281284,2880,1522.502622
2773.363529,2880,1535.751954
2789.577107,2880,1554.349111
2794.543001,2880,1569.433986
2780.840358,2880,1583.092343
2752.291772,2880,1597.156974
2746.599452,2880,1611.752407
2744.063261,2880,1628.455462
2732.459157,2880,1642.163781
2669.098746,2880,1655.337782
2669.479096,2880,1668.166432
2623.402695,2880,1682.377876
2691.80972,2880,1693.533391
2719.712148,2880,1705.331102
2723.37499,2880,1715.996605
2683.4275,2880,1727.503443
2764.523027,2880,1739.006495
2661.970473,2880,1749.536481
2539.380701,2880,1760.627262
2699.289692,2880,1771.801546
2734.431634,2880,1782.28556
2732.178788,2880,1793.174434
2741.407397,2880,1805.834795
2754.424412,2880,1818.959836
2742.826334,2880,1832.616227
2746.263114,2880,1844.077779
2740.578095,2880,1857.297599
2727.172548,2880,1870.343664
2723.263504,2880,1882.823365
2731.795083,2880,1897.299355
2742.88293,2880,1908.06252
2735.195421,2880,1922.302948
