#{"t_start": 1748270829.775739, "env_id": "None"}
r,l,t
679.213117,2880,22.066078
1148.396427,2880,35.250198
2129.891701,2880,45.352484
2577.106716,2880,56.42643
2699.182814,2880,67.82423
2687.837814,2880,79.722697
1399.288075,2880,91.823293
2742.505387,2880,102.765194
2599.494056,2880,115.334449
2701.844759,2880,130.557077
2721.758885,2880,146.140956
2695.441507,2880,158.847722
2694.237645,2880,170.543876
1585.144808,2880,181.508027
2525.361925,2880,193.442969
2620.929269,2880,204.508264
2754.692412,2880,215.668443
2469.466685,2880,227.671855
2792.162618,2880,238.317352
2748.769644,2880,250.14161
2639.687773,2880,261.707816
2662.242576,2880,275.125336
2554.099402,2880,287.782138
2567.155258,2880,301.878228
2644.384795,2880,316.168546
2004.917065,2880,334.057705
2481.508663,2880,350.417844
2604.775099,2880,363.783909
2608.525005,2880,375.222205
2728.322613,2880,386.940623
2569.737846,2880,399.139777
2455.221435,2880,411.237078
2684.90389,2880,424.110895
2742.212526,2880,435.972549
2735.642906,2880,447.354066
2676.325773,2880,458.589548
2613.506144,2880,469.915449
2596.74272,2880,480.548952
2650.206779,2880,491.92145
2672.674727,2880,503.235538
2700.296579,2880,514.428603
2701.748794,2880,525.736718
2631.760629,2880,536.476839
2736.446938,2880,548.25924
2747.225863,2880,560.097372
2694.611867,2880,571.196077
2764.661396,2880,582.24429
2774.048697,2880,592.425006
2753.455083,2880,603.745682
2720.201099,2880,615.614086
2625.105209,2880,627.197529
2443.855778,2880,640.164334
2049.278604,2880,654.998106
2384.295698,2880,666.574307
2519.589165,2880,678.548136
2775.501195,2880,690.000775
2131.158035,2880,702.636983
2220.726774,2880,715.169382
2595.331851,2880,726.735277
2534.217509,2880,739.696573
2500.411104,2880,752.555883
2531.308915,2880,764.386748
2558.933941,2880,777.465701
2496.660507,2880,789.686739
2306.512041,2880,803.211371
2526.801952,2880,817.384097
2321.091113,2880,830.054039
2376.56945,2880,843.839853
2604.814286,2880,857.134925
2710.879144,2880,869.641172
2726.053894,2880,883.312178
2733.063844,2880,896.125518
2704.779156,2880,909.641044
2685.648525,2880,923.362539
2609.876103,2880,935.995795
2446.208449,2880,949.851283
2584.779389,2880,964.60984
2672.458507,2880,977.807394
2559.839373,2880,992.024465
2666.775677,2880,1005.646679
2658.347119,2880,1020.973675
2690.425676,2880,1035.698688
2681.461764,2880,1049.625227
2660.644353,2880,1064.61743
2662.28987,2880,1079.771219
2630.837183,2880,1093.231038
2653.384052,2880,1107.740411
2638.220004,2880,1120.973434
2632.725252,2880,1136.415947
2638.526289,2880,1150.87006
2659.787217,2880,1164.321719
2683.985638,2880,1178.894387
2703.133012,2880,1193.189266
2706.58298,2880,1208.121453
2712.647131,2880,1222.742734
2683.070211,2880,1236.230809
2711.91705,2880,1250.892361
2738.232266,2880,1265.623937
2741.390402,2880,1279.74206
2735.473803,2880,1294.558265
2741.215667,2880,1309.205487
2742.557347,2880,1322.443309
2731.644493,2880,1336.784558
2733.108876,2880,1354.933252
2737.364945,2880,1370.232233
2734.551151,2880,1385.704469
2734.879122,2880,1399.691018
2742.236238,2880,1414.948661
2530.805884,2880,1430.316935
2459.117167,2880,1444.051377
2373.776188,2880,1462.425599
2737.416156,2880,1480.543727
2762.753262,2880,1497.420335
2748.979515,2880,1511.370529
2772.422122,2880,1524.619842
2784.137755,2880,1543.217007
2803.440791,2880,1558.301924
2787.210252,2880,1571.96025
2760.130548,2880,1586.025241
2746.059287,2880,1600.620308
2739.889613,2880,1617.32347
2755.472681,2880,1631.031693
2664.822314,2880,1644.205277
2686.087526,2880,1657.034331
2635.066117,2880,1671.245697
2649.308272,2880,1682.401349
2738.539084,2880,1694.19895
2699.066131,2880,1704.864749
2710.725692,2880,1716.37183
2766.708206,2880,1727.874393
2682.459378,2880,1738.404331
2584.185029,2880,1749.495174
2743.984123,2880,1760.669303
2737.153797,2880,1771.153613
2725.140014,2880,1782.042329
2738.30236,2880,1794.702675
2755.473975,2880,1807.827697
2741.733402,2880,1821.484215
2735.631573,2880,1832.945456
2740.766356,2880,1846.166121
2727.515214,2880,1859.212486
2730.070453,2880,1871.6914
2728.726096,2880,1886.167254
2736.398836,2880,1896.930732
2734.155758,2880,1911.170776
2746.187641,2880,1922.925488
2745.334752,2880,1934.203133
2741.022877,2880,1947.386823
2748.285649,2880,1959.201576
2739.047292,2880,1970.675729
2754.04589,2880,1981.699023
2734.930388,2880,1991.684854
2742.956968,2880,2002.558374
2722.236313,2880,2013.514465
2722.885913,2880,2023.59086
2700.518282,2880,2034.543561
2688.197468,2880,2046.284757
2722.821776,2880,2056.280478
2745.907004,2880,2067.249107
2652.128322,2880,2077.536206
2745.544714,2880,2088.198217
2668.517249,2880,2099.211766
2729.915644,2880,2109.311662
2633.910918,2880,2120.232706
2700.531525,2880,2131.43436
2727.631272,2880,2141.769702
2709.724316,2880,2152.78215
2748.03766,2880,2163.026465
2725.389863,2880,2176.156546
2765.180977,2880,2188.344346
2750.904564,2880,2199.094578
2725.226345,2880,2210.688512
2729.856128,2880,2225.388544
2718.332069,2880,2242.276198
2765.523737,2880,2255.22463
2773.318902,2880,2266.824917
2771.791019,2880,2281.779051
2790.024893,2880,2296.488676
2789.910546,2880,2313.028794
2797.587766,2880,2328.514524
2802.705856,2880,2344.050125
2800.23756,2880,2358.017833
2808.500801,2880,2373.338483
2811.089602,2880,2389.126128
2799.59008,2880,2405.396299
2803.326023,2880,2419.607978
2792.012617,2880,2433.048028
2812.306156,2880,2450.670615
2805.596193,2880,2468.533197
2789.211877,2880,2483.772033
2770.730686,2880,2499.437009
2789.253484,2880,2513.162359
2795.884379,2880,2528.068862
2789.573263,2880,2543.489146
2765.593183,2880,2560.388671
2788.368408,2880,2575.799409
2805.693405,2880,2591.145428
2806.356965,2880,2603.514161
2814.099717,2880,2616.769941
2817.771735,2880,2628.639635
2816.667053,2880,2641.084522
2810.761018,2880,2653.171874
2819.176507,2880,2664.455795
2824.617201,2880,2678.319446
2822.786534,2880,2690.716366
2820.695242,2880,2701.801245
2769.299794,2880,2713.504675
2771.131794,2880,2724.322098
2768.290232,2880,2736.149478
2804.070261,2880,2747.835523
2813.974106,2880,2758.787715
2824.321822,2880,2770.488357
2814.119659,2880,2782.133971
2814.856488,2880,2792.834772
2811.330946,2880,2804.44776
2820.351846,2880,2815.061153
2815.28391,2880,2826.694109
2827.474109,2880,2838.126249
2832.855377,2880,2848.940591
2842.322708,2880,2860.509358
2837.885684,2880,2871.869565
2772.94955,2880,2882.456497
2751.964639,2880,2893.760082
2727.802662,2880,2904.010839
2786.855454,2880,2915.309829
2782.903312,2880,2926.907095
2783.546946,2880,2937.187407
2810.26116,2880,2948.335408
2790.770917,2880,2959.396034
2822.794197,2880,2970.006321
2815.932363,2880,2981.226635
2821.342697,2880,2991.683254
2817.194844,2880,3002.866919
2811.130745,2880,3013.86395
2812.068526,2880,3024.161826
2815.094645,2880,3035.400216
2653.138375,2880,3048.551952
2704.865029,2880,3058.842651
2777.171258,2880,3070.028388
2814.686702,2880,3081.397173
2807.262122,2880,3095.43343
2819.990358,2880,3107.786744
