#{"t_start": 1748049168.77931, "env_id": "None"}
r,l,t
3090.401265,2880,2425.074682
3109.891279,2880,2435.598303
3134.998139,2880,2446.593554
3136.132926,2880,2457.249661
3135.575266,2880,2468.466643
3137.335857,2880,2481.134737
3135.979242,2880,2493.24734
3132.456937,2880,2504.535057
3113.203461,2880,2516.180101
3096.866844,2880,2527.029137
3111.101612,2880,2539.000686
3121.852452,2880,2549.570193
3117.985561,2880,2560.831485
3116.423044,2880,2571.899291
3118.691977,2880,2582.42271
3125.890149,2880,2593.525665
3123.066407,2880,2604.496613
3134.538697,2880,2614.636661
3130.181348,2880,2625.446597
3104.422882,2880,2635.885856
3131.980189,2880,2646.898503
3135.967601,2880,2658.011259
3136.611276,2880,2668.126535
3142.216021,2880,2679.11634
3112.574469,2880,2689.966339
3114.180751,2880,2700.360667
3112.917955,2880,2711.320279
3113.654048,2880,2721.336818
3126.737672,2880,2732.234274
3134.392283,2880,2743.246516
3131.753735,2880,2753.507788
3124.57872,2880,2764.530104
3136.839278,2880,2775.490589
3135.813883,2880,2785.791603
3140.274067,2880,2796.972485
3118.371563,2880,2807.214511
3119.404467,2880,2819.737205
3118.956287,2880,2831.353382
3125.861244,2880,2841.610383
3131.155488,2880,2852.690439
3130.598943,2880,2863.654426
3132.379157,2880,2875.004674
3132.176061,2880,2887.965113
3139.349729,2880,2898.473408
3135.969006,2880,2909.517618
3133.254078,2880,2920.448649
3123.091017,2880,2930.8485
3134.475228,2880,2942.016004
3130.737653,2880,2953.054115
3110.308463,2880,2963.197938
3127.363704,2880,2974.051508
3121.478334,2880,2984.169504
3127.520018,2880,2995.226197
3127.652978,2880,3006.299756
3129.028309,2880,3016.512455
3136.753867,2880,3027.555856
3135.79575,2880,3038.576418
3132.305115,2880,3048.718461
3136.613891,2880,3059.802861
3138.74149,2880,3070.587771
3133.595836,2880,3081.562122
3136.323511,2880,3092.499619
3136.040287,2880,3102.636553
3140.881392,2880,3113.642933
3133.979217,2880,3125.007914
3130.47037,2880,3135.058322
3131.377205,2880,3146.180914
3131.985618,2880,3156.415431
3133.989965,2880,3167.716814
3131.211023,2880,3183.392447
3128.830803,2880,3199.873225
3127.785446,2880,3212.298862
3125.84317,2880,3223.85701
3117.475864,2880,3234.510656
3118.787261,2880,3246.76266
3122.759651,2880,3257.732663
3131.8104,2880,3269.415545
3131.16238,2880,3281.19233
3127.4281,2880,3291.934755
3130.807671,2880,3303.563995
3134.043578,2880,3315.00834
3121.738017,2880,3325.630786
3129.083984,2880,3337.010282
3134.315245,2880,3347.451479
3131.233916,2880,3358.910183
3136.889272,2880,3370.202162
3143.151443,2880,3380.773166
3142.823782,2880,3391.858652
3135.13779,2880,3403.352241
3138.402679,2880,3413.749557
3139.299859,2880,3425.153687
3129.898458,2880,3435.453658
3138.150368,2880,3446.725882
3132.459247,2880,3458.111581
3131.539355,2880,3469.276143
3116.494324,2880,3481.839707
3113.477327,2880,3494.55928
3120.001294,2880,3505.318763
3119.114823,2880,3516.707609
3120.403521,2880,3527.310971
3127.087852,2880,3538.859594
3125.413658,2880,3550.109903
3129.862406,2880,3560.507421
3137.553095,2880,3571.736339
3138.338823,2880,3583.101434
3140.099147,2880,3593.478171
3142.739162,2880,3604.645571
3139.889134,2880,3615.38611
3142.980262,2880,3627.106982
3142.341093,2880,3638.435758
3144.41074,2880,3648.889157
3141.763023,2880,3660.302591
3141.136954,2880,3672.138672
3146.47988,2880,3682.603255
3142.975821,2880,3693.938151
3141.454277,2880,3704.418735
3144.801589,2880,3716.123094
3142.590235,2880,3727.842191
3141.16421,2880,3738.607027
3139.08414,2880,3750.117144
3139.68962,2880,3761.761459
3137.75104,2880,3772.30003
3141.422041,2880,3783.797009
3141.093112,2880,3794.452901
3141.746295,2880,3806.016301
3131.862194,2880,3817.534203
3141.837585,2880,3828.166425
3144.042322,2880,3839.756724
3146.921577,2880,3851.281582
3148.223976,2880,3862.023729
3147.157771,2880,3873.533227
3145.983673,2880,3884.205355
3137.367923,2880,3895.709219
3138.242824,2880,3907.586414
3139.683829,2880,3918.3701
3137.496433,2880,3929.875187
3135.81442,2880,3941.455839
3124.862567,2880,3952.363709
3134.831001,2880,3964.328867
3143.488968,2880,3976.579994
3137.749157,2880,3989.068582
3140.304734,2880,4001.084281
3135.758316,2880,4012.198677
3134.776835,2880,4024.206488
3138.480666,2880,4036.371873
3134.925815,2880,4047.193784
3140.458974,2880,4059.236421
3143.567063,2880,4070.214408
3140.48106,2880,4082.20618
3140.929747,2880,4094.19171
3141.195049,2880,4105.139525
3139.183621,2880,4117.271361
3147.60261,2880,4128.998547
3148.210752,2880,4140.110436
3145.068753,2880,4151.942534
3148.698965,2880,4163.033543
3146.613462,2880,4174.964689
3146.680321,2880,4186.772833
3149.058286,2880,4197.892004
3144.820964,2880,4210.920065
3142.577784,2880,4224.053943
3145.906326,2880,4235.407371
3146.503077,2880,4247.254619
3148.095542,2880,4258.969204
3144.809723,2880,4272.05857
3146.587222,2880,4284.550025
3147.649616,2880,4295.587747
3144.153596,2880,4307.410849
3144.066391,2880,4319.176289
3144.925452,2880,4330.192871
3145.67617,2880,4342.059195
3146.566996,2880,4353.0207
3142.72924,2880,4365.899218
3146.005554,2880,4377.841606
3145.311112,2880,4388.549404
3144.120626,2880,4400.386952
3113.023536,2880,4411.813023
3100.207159,2880,4422.640536
3106.827059,2880,4435.254968
3100.428626,2880,4446.366103
3102.276375,2880,4458.394469
3105.360296,2880,4470.060561
3104.411096,2880,4480.802801
3101.653888,2880,4492.405001
3100.956165,2880,4504.157555
3114.820534,2880,4514.919779
3121.734887,2880,4526.623397
3115.416259,2880,4537.417108
3110.435048,2880,4549.005541
3089.601571,2880,4560.93984
3109.306269,2880,4571.697962
3108.405393,2880,4583.563969
3115.149459,2880,4595.354923
3112.492318,2880,4605.765053
3116.030012,2880,4617.11617
3124.700173,2880,4627.610883
3122.584037,2880,4639.029248
3134.407967,2880,4650.285414
3128.98032,2880,4660.802059
3135.647985,2880,4672.765393
3141.126379,2880,4684.248138
3134.231328,2880,4694.618369
3132.832259,2880,4705.897737
3134.802257,2880,4717.777076
3130.454681,2880,4731.359833
3131.281612,2880,4743.971685
3138.049411,2880,4757.972081
3136.966902,2880,4774.701491
3135.383155,2880,4788.396243
3135.848643,2880,4800.431218
3132.571758,2880,4813.455652
3132.203011,2880,4825.434882
3134.78926,2880,4837.730591
3137.309462,2880,4850.440155
3139.259903,2880,4862.380888
3136.7426,2880,4877.207826
3130.855012,2880,4890.659299
3131.825598,2880,4902.357443
3137.640545,2880,4915.300831
3132.666415,2880,4927.181205
3129.722418,2880,4941.29792
3131.117697,2880,4953.849535
3136.190732,2880,4965.524161
3132.516336,2880,4978.3114
3139.471537,2880,4992.852524
3142.404034,2880,5004.503444
3139.037218,2880,5017.141003
3142.315327,2880,5029.03599
3138.522919,2880,5042.808732
3139.506087,2880,5058.900638
3134.217909,2880,5073.889093
3132.469672,2880,5088.584109
3134.996558,2880,5100.830031
3115.168671,2880,5112.217392
3131.333472,2880,5124.366674
3136.163796,2880,5135.331238
3141.010606,2880,5147.350418
3134.865646,2880,5159.589089
3122.723933,2880,5170.647183
3137.568097,2880,5182.562368
3142.505878,2880,5194.535119
3128.613899,2880,5205.408395
3133.863028,2880,5217.535438
3136.420539,2880,5228.513095
3142.446662,2880,5240.475911
3140.54931,2880,5252.410177
3144.368295,2880,5263.12278
3147.304626,2880,5275.144009
3144.534545,2880,5286.91669
3143.871205,2880,5298.087811
3145.86456,2880,5309.950704
3146.73407,2880,5321.063842
3146.297046,2880,5333.152138
3145.774628,2880,5344.913927
3143.403511,2880,5356.566177
3132.565174,2880,5368.42218
3141.372954,2880,5380.185451
3138.152798,2880,5391.290223
3143.626733,2880,5403.125032
3142.513163,2880,5414.246493
3141.148787,2880,5426.160097
3140.580981,2880,5438.061888
3140.420438,2880,5449.267398
3140.880601,2880,5461.093035
3143.199283,2880,5473.54124
3141.377352,2880,5484.542742
3144.321101,2880,5496.444603
3142.675999,2880,5507.408734
3142.939309,2880,5519.748045
3140.888301,2880,5531.846294
