#{"t_start": 1748049164.512345, "env_id": "None"}
r,l,t
1624.364289,2880,28.080694
1777.313969,2880,39.111346
2168.993963,2880,50.140009
2609.504066,2880,62.34238
2878.439407,2880,73.758794
2992.390014,2880,88.045054
2915.469708,2880,105.882511
3078.296052,2880,118.564028
2497.955813,2880,132.80228
3044.223466,2880,146.914799
3012.765036,2880,160.40092
3006.264852,2880,176.714245
3129.94745,2880,191.441585
3117.978264,2880,204.930955
3052.686492,2880,220.649786
2961.876677,2880,234.967602
3016.902651,2880,250.555838
2984.551703,2880,266.08629
2963.272919,2880,279.825488
2852.909071,2880,295.850003
2977.101304,2880,311.430818
3040.854385,2880,325.259567
3054.389374,2880,340.69212
3058.508686,2880,355.08196
3038.057227,2880,375.491325
2966.748638,2880,391.634771
3094.278369,2880,407.858452
3091.879875,2880,424.832888
3069.033384,2880,440.434828
3091.984285,2880,455.147817
3060.197101,2880,470.549171
3092.637302,2880,485.422727
3057.104827,2880,501.14151
3103.747716,2880,516.79337
3105.158198,2880,531.373006
3113.305157,2880,547.278986
3128.672898,2880,563.045245
3110.664486,2880,577.405033
3075.300338,2880,593.286329
3072.407818,2880,607.983733
3108.829489,2880,623.72642
3064.946495,2880,640.09487
3089.663127,2880,655.454585
3094.250122,2880,671.688965
3097.383831,2880,687.790657
3092.240943,2880,702.803904
3077.23799,2880,718.871384
3040.460163,2880,734.431253
3082.713162,2880,751.031455
3097.033166,2880,767.192525
3103.507148,2880,781.917618
3083.656987,2880,797.95991
3060.383905,2880,814.217686
3061.756094,2880,828.971177
3086.934707,2880,845.132372
3072.496985,2880,859.858852
3075.517246,2880,875.941021
3082.240134,2880,892.253113
3056.155343,2880,907.580147
3072.953079,2880,923.591738
3104.213871,2880,940.041527
3088.925444,2880,955.293919
3069.651796,2880,971.599987
3078.139942,2880,986.697486
3101.097468,2880,1002.921285
3090.856353,2880,1019.10247
3047.58615,2880,1034.363379
3074.556112,2880,1050.71137
3059.161637,2880,1067.259712
2984.930835,2880,1082.62231
3015.033652,2880,1099.405547
3038.783842,2880,1114.524631
2995.087559,2880,1130.789458
3005.759524,2880,1147.646188
2933.721762,2880,1162.563748
2893.969995,2880,1179.038946
2955.710624,2880,1195.34764
2993.048092,2880,1210.698633
3006.118012,2880,1227.212371
3063.92745,2880,1243.161821
3046.086832,2880,1259.940364
3038.480551,2880,1277.159428
3028.076475,2880,1292.598517
3058.891231,2880,1309.59825
3069.480895,2880,1326.477757
3060.073912,2880,1344.073978
3091.959898,2880,1362.990578
3077.010217,2880,1379.015218
3106.440546,2880,1399.789168
3115.634013,2880,1417.826591
3120.986078,2880,1432.480862
3133.995592,2880,1451.789084
3113.781207,2880,1469.214501
3108.732093,2880,1485.34487
3118.081141,2880,1503.728918
3105.810198,2880,1520.358441
2973.602887,2880,1537.32221
3066.755502,2880,1554.623709
3098.663041,2880,1572.982989
3123.290836,2880,1591.23527
3110.523043,2880,1609.587518
3130.691214,2880,1624.21051
3135.522586,2880,1642.797229
3116.802421,2880,1659.081089
3112.01255,2880,1674.54017
3086.948837,2880,1691.416241
3110.409026,2880,1706.056663
3125.457502,2880,1721.220421
3126.341252,2880,1736.17629
3133.947877,2880,1749.737002
3133.610809,2880,1766.966367
3107.553403,2880,1782.893755
3112.717417,2880,1798.879309
3094.497654,2880,1814.88885
3108.151025,2880,1830.137504
3104.587794,2880,1848.053118
3126.206481,2880,1866.739478
3059.982783,2880,1879.64844
3104.074775,2880,1896.888289
3110.021672,2880,1912.515575
3123.090567,2880,1929.030397
3128.398424,2880,1944.491705
3133.587912,2880,1959.331837
3129.602687,2880,1972.968928
3120.879493,2880,1987.078268
3134.271053,2880,1999.120044
3125.547611,2880,2011.400145
3094.7619,2880,2023.171774
3118.558692,2880,2035.296484
3115.814159,2880,2046.379536
3108.723235,2880,2056.662826
3106.267591,2880,2067.668597
3105.401966,2880,2078.709
3111.693586,2880,2089.040536
3075.259885,2880,2101.627594
