#{"t_start": 1748049177.912491, "env_id": "None"}
r,l,t
1614.84696,2880,14.681235
1841.387669,2880,25.71132
2094.765232,2880,36.740656
2611.9257,2880,48.942485
2872.590912,2880,60.358921
2990.996878,2880,74.64465
3002.951915,2880,92.48236
3061.317097,2880,105.163963
2563.685535,2880,119.40282
3027.154053,2880,133.515398
2979.184854,2880,147.000654
3003.585511,2880,163.310913
3119.696633,2880,178.041989
3113.505665,2880,191.530873
3074.415175,2880,207.250018
2953.057594,2880,221.567968
2951.587854,2880,237.155917
2957.517502,2880,252.686671
2962.928702,2880,266.425854
2832.806005,2880,282.453675
3001.04476,2880,298.030825
3072.776993,2880,311.859874
3044.972608,2880,327.292601
3036.459073,2880,341.681938
3060.348075,2880,362.091918
2974.190453,2880,378.235548
3090.292936,2880,394.458633
3084.651432,2880,411.432833
3062.635384,2880,427.034803
3080.425191,2880,441.747713
3090.088498,2880,457.149049
3091.606348,2880,472.022326
3091.422722,2880,487.74162
3097.852596,2880,503.393286
3108.208633,2880,517.973861
3120.336752,2880,533.879337
3115.228904,2880,549.645335
3103.249042,2880,564.005415
3084.320942,2880,579.885908
3079.108076,2880,594.584154
3105.212009,2880,610.32693
3092.164585,2880,626.696646
3097.839536,2880,642.054544
3090.310732,2880,658.288925
3098.585709,2880,674.391355
3099.276732,2880,689.40473
3072.754577,2880,705.471929
3027.952732,2880,721.031331
3080.074915,2880,737.631501
3100.450368,2880,753.792514
3114.036737,2880,768.518135
3076.271481,2880,784.559946
3077.993487,2880,800.818172
3056.897962,2880,815.571701
3091.814669,2880,831.732265
3079.803641,2880,846.458856
3082.582959,2880,862.541645
3086.06973,2880,878.853577
3042.25228,2880,894.180372
3070.513119,2880,910.192142
3100.440158,2880,926.641704
3081.233013,2880,941.894593
3062.056298,2880,958.199959
3077.117468,2880,973.297458
3101.315137,2880,989.521716
3085.491068,2880,1005.702484
3055.930931,2880,1020.963311
3080.239797,2880,1037.311771
3036.002508,2880,1053.859997
2981.84584,2880,1069.222429
3005.159116,2880,1086.006
3042.461642,2880,1101.124681
3003.529111,2880,1117.390023
2994.022351,2880,1134.246357
2936.779337,2880,1149.163989
2903.916717,2880,1165.638936
2956.406406,2880,1181.947585
2977.816223,2880,1197.299191
3009.630001,2880,1213.812699
3069.773566,2880,1229.762691
3030.571176,2880,1246.541096
3046.436023,2880,1263.759437
3031.171166,2880,1279.198883
3058.99583,2880,1296.198511
3072.909888,2880,1313.078315
3067.5378,2880,1330.677308
3082.639264,2880,1349.59106
3073.203078,2880,1365.615183
3112.271708,2880,1386.38936
3116.035489,2880,1404.426615
3120.63695,2880,1419.081383
3131.906473,2880,1438.390242
3117.509666,2880,1455.814489
