#{"t_start": 1748049172.967306, "env_id": "None"}
r,l,t
1660.635743,2880,19.625827
1734.409911,2880,30.656448
2200.731859,2880,41.684816
2600.902608,2880,53.887812
2862.870991,2880,65.304231
2996.826725,2880,79.589599
2867.279551,2880,97.427542
3088.886336,2880,110.10904
2465.897835,2880,124.347457
3043.751002,2880,138.459931
2960.119515,2880,151.946346
3002.322839,2880,168.256223
3115.85965,2880,182.986724
3116.46171,2880,196.476029
3096.37501,2880,212.194811
2975.090019,2880,226.51277
2980.031231,2880,242.101003
2976.785749,2880,257.631057
2961.339955,2880,271.370556
2853.551267,2880,287.400161
2968.053852,2880,302.976897
3057.772697,2880,316.805194
3065.473419,2880,332.237228
3013.215433,2880,346.627126
3022.765207,2880,367.037019
2957.012741,2880,383.17995
3085.621238,2880,399.402816
3073.107954,2880,416.378054
3064.410543,2880,431.97989
3103.482542,2880,446.693619
3074.699903,2880,462.094288
3092.316859,2880,476.96745
3070.25766,2880,492.686737
3108.306659,2880,508.338455
3098.091551,2880,522.918153
3118.970366,2880,538.824451
3112.947395,2880,554.590339
3096.344409,2880,568.95012
3070.58088,2880,584.832138
3080.223639,2880,599.528797
3104.59945,2880,615.271603
3066.304404,2880,631.641516
3081.144289,2880,646.999451
3091.226247,2880,663.234796
3104.742555,2880,679.335804
3100.105877,2880,694.349329
3077.618824,2880,710.416515
3019.364754,2880,725.976521
3078.187226,2880,742.576626
3093.664544,2880,758.737616
3121.086701,2880,773.462806
3083.951264,2880,789.505317
3061.687288,2880,805.76285
3054.170646,2880,820.516308
3090.03442,2880,836.677324
3079.126187,2880,851.40401
3078.167697,2880,867.486313
3088.188879,2880,883.79823
3038.02075,2880,899.125343
3078.875628,2880,915.137338
3087.304668,2880,931.586458
3083.005062,2880,946.839798
3057.383867,2880,963.145099
3080.438736,2880,978.242643
3098.835345,2880,994.466282
3091.831591,2880,1010.648187
3040.720777,2880,1025.908443
3064.145329,2880,1042.256477
3047.248289,2880,1058.804786
2986.89145,2880,1074.168078
3012.605296,2880,1090.950645
3051.122218,2880,1106.069724
3005.289224,2880,1122.335413
3002.523718,2880,1139.191307
2922.816075,2880,1154.10875
2900.868422,2880,1170.58418
2951.34113,2880,1186.892717
2992.508609,2880,1202.243823
3012.89517,2880,1218.757553
3061.879451,2880,1234.706683
3027.460971,2880,1251.485649
3044.799585,2880,1268.704439
3024.270937,2880,1284.14407
3048.929206,2880,1301.143674
3072.450991,2880,1318.022839
3068.156303,2880,1335.622637
3082.65887,2880,1354.535762
3057.138956,2880,1370.560319
3092.547062,2880,1391.33441
3117.031139,2880,1409.371587
3123.048745,2880,1424.025943
3131.052107,2880,1443.334657
3114.931463,2880,1460.759608
3109.528013,2880,1476.889914
3116.499799,2880,1495.274877
3112.371307,2880,1511.903598
2977.016543,2880,1528.866391
3073.321484,2880,1546.168937
3092.284361,2880,1564.528051
3120.027106,2880,1582.780415
3110.898616,2880,1601.132962
3125.894285,2880,1615.755486
3139.870459,2880,1634.342433
3114.956216,2880,1650.626494
3114.148937,2880,1666.085087
3086.311738,2880,1682.961345
3113.632985,2880,1697.601745
3128.091568,2880,1712.765475
3130.226143,2880,1727.722243
3139.81544,2880,1741.282531
3130.81053,2880,1758.512773
3113.404272,2880,1774.439523
3117.039696,2880,1790.424438
3091.292899,2880,1806.434696
3100.790687,2880,1821.682463
3112.588924,2880,1839.599084
3127.678858,2880,1858.284622
3050.627911,2880,1871.193558
3105.900674,2880,1888.433492
3117.921934,2880,1904.061017
3124.327569,2880,1920.575499
3134.354585,2880,1936.036192
3129.305973,2880,1950.876792
3132.521529,2880,1964.514755
3120.773022,2880,1978.623398
