#{"t_start": 1748279905.35268, "env_id": "None"}
r,l,t
1504.411442,2880,34.891122
1776.266765,2880,49.355396
2340.322275,2880,58.786072
2683.829402,2880,68.731922
2882.941249,2880,86.128452
3028.382613,2880,96.575944
3017.054765,2880,108.996151
3018.229859,2880,120.031376
2511.408642,2880,132.67643
3031.329332,2880,144.20142
3054.774094,2880,154.496047
3048.116955,2880,165.588938
3005.514083,2880,178.133382
2991.557337,2880,188.654839
2960.022739,2880,202.75082
2988.50691,2880,213.120054
2908.721309,2880,224.108717
2913.776821,2880,237.213861
2810.460467,2880,248.003702
1813.234669,2880,260.118172
2912.156371,2880,270.914446
2845.347138,2880,280.497567
2854.948175,2880,290.919118
2812.290244,2880,300.354217
1361.613694,2880,310.908052
2741.160062,2880,321.803562
2904.385324,2880,335.2009
1804.679425,2880,347.040339
3055.352554,2880,358.036992
3052.490215,2880,368.583184
3059.796205,2880,380.883244
3064.421449,2880,391.22583
2959.585452,2880,402.026811
3040.442041,2880,412.614861
3057.565699,2880,422.458058
2977.311435,2880,434.371576
2959.764423,2880,448.103272
2939.467457,2880,459.926672
2850.40611,2880,474.656912
3064.244151,2880,489.576182
3083.769831,2880,504.616058
3058.670743,2880,515.34865
3057.792948,2880,526.026139
3048.93655,2880,537.090103
3073.580092,2880,547.679204
3072.561343,2880,557.263823
3079.338505,2880,567.912298
3075.254335,2880,577.579311
3065.21754,2880,588.129076
3063.78444,2880,598.841769
3039.961843,2880,608.849971
3077.487835,2880,620.034903
3082.724032,2880,634.443976
3079.524371,2880,646.169972
3087.378873,2880,658.182627
3079.881443,2880,668.891462
3075.106014,2880,681.025527
3079.141803,2880,693.761743
3085.419939,2880,708.674082
3078.007327,2880,722.786764
3051.341883,2880,735.142249
3050.897372,2880,747.592511
3040.214269,2880,761.025857
3077.674647,2880,771.876429
3040.637605,2880,783.136554
3074.592143,2880,794.109785
3065.184619,2880,804.405803
3042.661332,2880,815.161089
3069.228985,2880,825.749797
3069.625591,2880,835.501502
3072.052888,2880,845.919194
3076.167772,2880,855.877233
3070.591703,2880,866.706607
3058.599742,2880,877.075922
3057.918886,2880,886.872274
3051.017201,2880,897.681773
3034.731535,2880,908.76109
3055.008024,2880,919.013399
3051.492282,2880,929.861205
3016.650264,2880,939.728588
3005.444871,2880,950.417297
3036.8496,2880,961.088507
3014.304218,2880,970.805688
3047.022289,2880,981.231124
3028.342363,2880,991.782979
2998.589283,2880,1001.434702
3026.685154,2880,1012.121959
2993.60027,2880,1021.799775
3027.278954,2880,1032.51637
3050.887711,2880,1043.068492
3044.9189,2880,1052.814558
3040.094474,2880,1064.391567
3018.567506,2880,1075.372118
3019.563628,2880,1085.464911
3038.099442,2880,1096.150706
3047.843763,2880,1105.932714
2995.31308,2880,1116.56035
3028.705825,2880,1127.256731
3043.952101,2880,1137.203061
3033.629072,2880,1147.814209
3028.194106,2880,1158.444848
3030.836967,2880,1168.371599
3044.36268,2880,1178.896704
3059.16342,2880,1188.837385
3082.330719,2880,1202.636498
3062.535231,2880,1213.570284
3072.833563,2880,1224.327712
3068.256699,2880,1235.29377
3048.379636,2880,1246.000537
3056.602902,2880,1256.068103
3072.714338,2880,1266.815952
3067.461387,2880,1276.838968
3088.311447,2880,1287.643448
3060.247715,2880,1299.385674
3073.699894,2880,1311.30654
3072.579561,2880,1322.42022
3065.648784,2880,1333.937149
3066.164476,2880,1344.579062
3073.593407,2880,1356.214664
3074.143739,2880,1366.944688
3074.547526,2880,1378.53793
3083.47193,2880,1391.095698
3058.703812,2880,1402.878326
3069.58061,2880,1414.977556
3053.12118,2880,1427.243321
3062.59005,2880,1438.546364
3077.108036,2880,1450.890935
3074.207504,2880,1462.473878
3077.925783,2880,1475.082428
3069.694423,2880,1489.427666
3063.414621,2880,1501.9924
3075.017952,2880,1515.238939
3075.599956,2880,1528.626326
3072.894136,2880,1541.335794
3063.904663,2880,1554.719235
3044.186474,2880,1567.219052
3037.237062,2880,1580.499799
3037.935923,2880,1594.518306
3035.082258,2880,1609.088749
3012.402438,2880,1624.141617
3030.619468,2880,1638.57033
3063.487214,2880,1651.754862
3085.517074,2880,1666.344383
3078.77911,2880,1680.130717
3063.654106,2880,1694.187054
3066.052265,2880,1707.968767
3065.893592,2880,1721.538967
3083.145214,2880,1736.40493
3083.07841,2880,1750.43612
3083.172018,2880,1763.081778
3074.913926,2880,1776.693527
3076.628483,2880,1789.080754
3082.602174,2880,1802.392992
3085.102863,2880,1815.575666
3080.380635,2880,1828.339344
3083.774907,2880,1842.120075
3082.849694,2880,1857.087964
3089.499413,2880,1870.29755
3084.045411,2880,1884.249955
3086.532432,2880,1899.093177
3077.163578,2880,1913.885207
3087.246068,2880,1928.519021
3084.392067,2880,1942.715707
