#{"t_start": 1748279917.1640801, "env_id": "None"}
r,l,t
1549.935387,2880,23.079107
1749.332743,2880,37.544121
2381.621587,2880,46.974628
2658.211189,2880,56.920563
2892.707255,2880,74.317051
3006.601587,2880,84.76502
3029.398584,2880,97.185469
3037.968717,2880,108.220116
2468.317551,2880,120.864974
3020.80188,2880,132.390081
3039.840898,2880,142.686046
3047.004524,2880,153.777422
2988.381467,2880,166.322022
2979.017284,2880,176.843548
2939.798644,2880,190.939407
2986.087192,2880,201.30868
2888.202237,2880,212.297233
2911.221221,2880,225.384028
2921.158593,2880,236.192352
1976.823459,2880,248.306855
2920.574742,2880,259.103122
2897.341136,2880,268.686185
2889.519398,2880,279.107776
2878.910399,2880,288.542782
1287.828591,2880,299.096583
2711.246468,2880,309.992202
2925.203411,2880,323.390454
2894.614067,2880,335.228853
3059.144971,2880,346.225475
3057.486233,2880,356.771868
3047.694479,2880,369.072057
3040.949738,2880,379.414368
2952.882085,2880,390.215833
3049.95913,2880,400.803484
3063.071546,2880,410.646672
2983.27264,2880,422.560027
2962.703864,2880,436.292808
2914.218858,2880,448.115571
2912.915528,2880,462.845564
3066.83031,2880,477.762889
3076.744062,2880,492.804709
3045.828714,2880,503.537204
3047.590381,2880,514.214802
3062.289617,2880,525.278781
3046.805532,2880,535.86782
3065.625546,2880,545.452504
3073.44416,2880,556.101072
3076.875117,2880,565.768019
3053.446919,2880,576.31761
3078.20688,2880,587.03041
3029.611361,2880,597.038652
3083.64144,2880,608.223617
3080.548863,2880,622.632531
3082.788549,2880,634.358501
3089.37208,2880,646.371123
3089.882702,2880,657.08005
3088.481064,2880,669.214132
3075.280613,2880,681.950378
3080.869197,2880,696.863028
3085.487693,2880,710.975367
3064.27223,2880,723.330796
3057.047848,2880,735.780947
3031.69991,2880,749.214793
3084.664787,2880,760.065027
3068.82599,2880,771.325205
3063.921184,2880,782.297496
3063.496115,2880,792.594492
3044.73585,2880,803.349698
3063.061285,2880,813.938383
3066.761254,2880,823.690118
3069.469078,2880,834.107766
3067.913973,2880,844.065979
3070.221556,2880,854.895121
3061.463323,2880,865.264511
3066.207824,2880,875.061084
3053.761083,2880,885.87013
3040.132556,2880,896.949734
3065.376708,2880,907.202002
3059.153006,2880,918.050004
3012.845148,2880,927.917287
2995.906044,2880,938.605951
3037.826978,2880,949.276347
3024.178328,2880,958.994418
3047.117183,2880,969.419735
3018.667893,2880,979.971479
3002.713072,2880,989.62327
3012.888443,2880,1000.310626
2987.936111,2880,1009.988319
3028.148954,2880,1020.704942
3051.904903,2880,1031.257083
3044.483241,2880,1041.003199
3036.758848,2880,1052.580167
3030.794053,2880,1063.560822
3013.465976,2880,1073.653667
3056.438995,2880,1084.339416
3038.635009,2880,1094.121303
3008.957309,2880,1104.749042
3037.14406,2880,1115.44536
3035.180373,2880,1125.39161
3039.001204,2880,1136.002889
3025.851517,2880,1146.633559
3027.649743,2880,1156.560298
3044.188946,2880,1167.08533
3066.202546,2880,1177.026009
3084.358116,2880,1190.825076
3058.980314,2880,1201.758879
3070.482481,2880,1212.516238
3058.163773,2880,1223.482321
3056.33001,2880,1234.189193
3048.746743,2880,1244.25668
3062.198478,2880,1255.004554
3073.208357,2880,1265.02755
3090.203706,2880,1275.831536
3062.802164,2880,1287.574332
3067.148984,2880,1299.4951
3071.013372,2880,1310.608811
3072.006747,2880,1322.1263
3077.614342,2880,1332.767763
3068.995267,2880,1344.403227
3073.899997,2880,1355.133452
3073.881152,2880,1366.7265
3082.079281,2880,1379.28679
3055.659832,2880,1391.06704
3068.842389,2880,1403.166112
3066.415238,2880,1415.431916
3065.403281,2880,1426.734999
3078.177181,2880,1439.07964
3068.303852,2880,1450.662525
3075.949536,2880,1463.271176
3064.777715,2880,1477.616253
3064.429886,2880,1490.180989
3070.654733,2880,1503.427636
3078.556586,2880,1516.815057
3072.581242,2880,1529.524469
3057.131017,2880,1542.907931
3052.277342,2880,1555.407738
3034.212682,2880,1568.688474
3047.890693,2880,1582.70705
3024.185873,2880,1597.277207
3012.763149,2880,1612.330127
3052.253823,2880,1626.758974
3066.914814,2880,1639.94354
3080.566581,2880,1654.533673
3078.711204,2880,1668.319465
3064.309946,2880,1682.375773
3067.441271,2880,1696.157457
3068.55736,2880,1709.731591
3075.028409,2880,1724.593592
3078.322963,2880,1738.624704
3088.732776,2880,1751.27066
3071.561629,2880,1764.882229
3071.066415,2880,1777.269473
3086.863918,2880,1790.581731
3081.02617,2880,1803.76429
3082.387169,2880,1816.527916
3088.282925,2880,1830.308618
3080.13293,2880,1845.276489
3087.874304,2880,1858.486483
3076.576135,2880,1872.438644
3078.463171,2880,1887.282086
3081.242003,2880,1902.073782
3087.765668,2880,1916.707614
3081.207801,2880,1930.904365
3086.505415,2880,1946.1383
3080.472478,2880,1960.751311
3078.966301,2880,1974.023863
3085.894885,2880,1989.222773
3084.004938,2880,2002.363297
3067.480644,2880,2016.591603
3067.023594,2880,2031.120189
3067.436356,2880,2043.907466
3065.824427,2880,2058.448828
3070.772138,2880,2076.841294
3071.52267,2880,2091.518962
3072.855537,2880,2106.028355
3066.021223,2880,2119.097689
3075.537705,2880,2133.578336
3080.708516,2880,2147.810749
3076.603845,2880,2161.892836
3064.299916,2880,2176.052425
3052.180452,2880,2189.720005
3057.213627,2880,2202.67372
3065.647557,2880,2216.287976
3073.263557,2880,2228.849681
3082.888067,2880,2242.507007
3079.241126,2880,2256.021736
3075.244295,2880,2268.697075
3069.298175,2880,2282.52482
3067.990708,2880,2297.705772
3073.421838,2880,2310.49374
3062.28402,2880,2324.164978
3069.358761,2880,2336.501821
3078.028475,2880,2350.00601
