#{"t_start": 1748279924.357614, "env_id": "None"}
r,l,t
1481.664707,2880,15.88558
1819.970604,2880,30.350658
2326.197265,2880,39.781411
2711.675274,2880,49.72737
2906.676763,2880,67.123514
2985.096468,2880,77.57176
3007.50876,2880,89.991273
3017.64256,2880,101.026654
2522.82392,2880,113.671473
3015.623361,2880,125.196585
3038.002097,2880,135.491141
3036.945663,2880,146.584064
2994.71071,2880,159.129209
2987.51929,2880,169.650644
2972.636521,2880,183.746948
2987.572704,2880,194.115837
2884.319937,2880,205.104331
2937.410118,2880,218.209527
2708.474797,2880,228.999398
1676.36898,2880,241.113684
2944.72492,2880,251.90995
2944.930452,2880,261.493198
2880.880103,2880,271.9143
2862.308106,2880,281.349814
1322.711996,2880,291.903006
2730.717166,2880,302.798928
2916.977037,2880,316.19699
2964.606133,2880,328.035477
3067.013581,2880,339.032059
3033.178035,2880,349.579053
3048.22072,2880,361.879583
3035.668552,2880,372.220914
2988.549202,2880,383.022125
3044.61587,2880,393.610372
3050.546665,2880,403.453414
2937.039694,2880,415.36686
2947.187563,2880,429.099125
2939.036122,2880,440.921305
2922.066414,2880,455.652682
3046.624917,2880,470.5697
3079.385171,2880,485.611908
3044.064712,2880,496.344169
3049.839667,2880,507.021747
3067.368997,2880,518.085682
3048.232533,2880,528.674307
3059.814883,2880,538.259014
3074.013966,2880,548.907724
3075.072034,2880,558.574473
3058.419451,2880,569.124189
3074.286331,2880,579.836867
3044.04074,2880,589.845298
3086.921246,2880,601.030066
3074.747222,2880,615.43964
3085.871516,2880,627.165528
3089.993241,2880,639.178126
3079.363739,2880,649.886606
3090.176555,2880,662.02109
3076.879076,2880,674.7571
3083.482878,2880,689.669469
3076.243335,2880,703.781989
3051.361734,2880,716.137413
3058.914408,2880,728.587414
3021.429922,2880,742.021481
3082.942672,2880,752.872148
3057.34145,2880,764.132305
3057.349763,2880,775.104139
3067.179445,2880,785.400959
3054.280862,2880,796.15621
3069.727424,2880,806.745076
3074.582233,2880,816.496642
3068.433721,2880,826.914696
3071.298637,2880,836.872419
3070.893827,2880,847.702313
3055.711856,2880,858.07143
3065.716169,2880,867.867364
3043.231677,2880,878.676692
3043.096107,2880,889.756604
3063.108434,2880,900.008879
3054.139361,2880,910.856527
3021.368063,2880,920.723729
2997.007351,2880,931.412896
3031.300574,2880,942.082949
3013.289295,2880,951.800906
3050.69027,2880,962.226624
3017.004051,2880,972.778035
3011.524997,2880,982.430129
3020.571272,2880,993.117089
2984.073467,2880,1002.794872
3034.087177,2880,1013.512025
3043.666957,2880,1024.063985
3049.283174,2880,1033.810014
3036.579173,2880,1045.386881
3032.788133,2880,1056.367618
3028.794579,2880,1066.460634
3055.447179,2880,1077.146423
3042.16166,2880,1086.928333
2986.484057,2880,1097.555527
3022.712381,2880,1108.252373
3033.113287,2880,1118.198606
3034.746143,2880,1128.809689
3027.822603,2880,1139.440515
3018.904021,2880,1149.366695
3047.192019,2880,1159.892145
3057.829949,2880,1169.832506
3081.796768,2880,1183.632117
3063.651255,2880,1194.565402
3071.072884,2880,1205.323155
3064.874708,2880,1216.289607
3059.231139,2880,1226.995755
3043.4896,2880,1237.063467
3071.548038,2880,1247.811524
3072.74783,2880,1257.83409
3089.128554,2880,1268.638009
3070.410753,2880,1280.380766
3072.376908,2880,1292.302416
3073.506468,2880,1303.415414
3073.625665,2880,1314.932401
3069.267634,2880,1325.574217
3065.179867,2880,1337.213985
3070.478444,2880,1347.940147
3080.031144,2880,1359.53352
3081.825993,2880,1372.093415
3049.571449,2880,1383.873955
3070.339187,2880,1395.973183
3061.77718,2880,1408.238957
3073.650246,2880,1419.541847
3084.021663,2880,1431.886675
3066.39959,2880,1443.471784
3075.675714,2880,1456.07916
3068.977274,2880,1470.422865
3060.577658,2880,1482.987902
3077.091436,2880,1496.234519
3078.235314,2880,1509.621709
3070.0562,2880,1522.331572
3061.288511,2880,1535.714873
3045.201583,2880,1548.214534
3044.622104,2880,1561.494953
3034.972197,2880,1575.516846
3029.34699,2880,1590.083806
3011.383839,2880,1605.136591
3047.286443,2880,1619.565832
3065.568475,2880,1632.750108
3081.814131,2880,1647.339546
3081.086479,2880,1661.126429
3061.063308,2880,1675.182795
3063.915759,2880,1688.964431
3067.2212,2880,1702.534154
3080.856853,2880,1717.400626
3084.078167,2880,1731.431727
3087.882678,2880,1744.076902
3070.071593,2880,1757.688698
3076.470943,2880,1770.076489
3085.439532,2880,1783.388251
3084.537875,2880,1796.571269
3073.39698,2880,1809.334279
3087.010851,2880,1823.115504
3080.586261,2880,1838.082885
3087.664404,2880,1851.293455
3079.88217,2880,1865.245112
3083.9846,2880,1880.088437
3082.687124,2880,1894.880386
3090.293144,2880,1909.51457
3078.275491,2880,1923.711671
3084.104849,2880,1938.944731
3079.0764,2880,1953.558767
3084.033466,2880,1966.830353
3086.438848,2880,1982.029698
3084.093733,2880,1995.170244
3067.487128,2880,2009.398133
3061.055437,2880,2023.926765
3065.340485,2880,2036.714004
3068.693776,2880,2051.25522
3067.533873,2880,2069.648316
3071.841786,2880,2084.325822
3069.500572,2880,2098.834806
3063.889644,2880,2111.904177
3070.904486,2880,2126.384664
3079.694605,2880,2140.617408
3078.349584,2880,2154.699931
3061.565427,2880,2168.858897
3056.136698,2880,2182.527625
3056.582555,2880,2195.480261
3062.954004,2880,2209.094924
3066.346058,2880,2221.656298
3082.514892,2880,2235.31398
3082.884728,2880,2248.828251
3067.976468,2880,2261.50376
3066.118567,2880,2275.330437
3065.653646,2880,2290.51239
3067.758442,2880,2303.300246
3065.369615,2880,2316.971711
3062.731875,2880,2329.308598
3074.674618,2880,2342.812895
3050.497881,2880,2356.307315
3055.693311,2880,2369.024088
3066.839353,2880,2382.505366
3070.686894,2880,2396.912352
3067.800556,2880,2409.784799
3078.436104,2880,2424.66953
3084.193329,2880,2438.000524
3086.009072,2880,2451.938716
3085.743143,2880,2465.722372
3081.054683,2880,2478.675084
3080.513095,2880,2493.051703
3075.557498,2880,2506.617068
3074.774383,2880,2519.519773
3059.712796,2880,2534.105625
3061.158496,2880,2548.587901
3070.698605,2880,2563.617074
3080.257857,2880,2577.567741
3063.921067,2880,2590.685367
3043.614769,2880,2604.76364
3058.882447,2880,2618.787819
3069.077181,2880,2632.525484
3078.617697,2880,2646.865069
3076.93473,2880,2660.082054
3081.885654,2880,2675.557929
3086.795216,2880,2690.571881
3087.161059,2880,2703.810811
3085.090669,2880,2719.576479
3087.785423,2880,2736.00764
3092.437651,2880,2749.719751
3087.154994,2880,2763.934713
3076.520104,2880,2777.602802
3075.841742,2880,2792.042136
3087.255416,2880,2806.67754
3088.954571,2880,2820.054495
3086.326414,2880,2833.816751
3083.793894,2880,2847.306523
3075.628392,2880,2859.684286
3084.740951,2880,2872.863281
