#{"t_start": 1748279895.73767, "env_id": "None"}
r,l,t
1512.557448,2880,44.505479
1796.112857,2880,58.970603
2331.32868,2880,68.401285
2697.660761,2880,78.346954
2922.862845,2880,95.743545
2998.675818,2880,106.190982
3033.865467,2880,118.611265
3019.18502,2880,129.646658
2549.322921,2880,142.291361
3026.633106,2880,153.816405
3045.372615,2880,164.111281
3023.41626,2880,175.203876
2994.106584,2880,187.748412
2996.326011,2880,198.269906
2955.012872,2880,212.365855
2970.65275,2880,222.735016
2907.741309,2880,233.723615
2933.271702,2880,246.81397
2924.246939,2880,257.618651
1730.86487,2880,269.733276
2943.888062,2880,280.529763
2947.847471,2880,290.112636
2862.66436,2880,300.534267
2898.612012,2880,309.969192
1357.622734,2880,320.522925
2669.292369,2880,331.418464
2944.041913,2880,344.815976
2329.366303,2880,356.655577
3059.688677,2880,367.651911
3046.399689,2880,378.198327
3072.641377,2880,390.499801
3033.74751,2880,400.840795
2956.049167,2880,411.642065
3021.482303,2880,422.229871
3050.955884,2880,432.073176
2979.928896,2880,443.986523
2977.662224,2880,457.718117
2910.661503,2880,469.54118
2913.204118,2880,484.271948
3048.784489,2880,499.191201
3086.016806,2880,514.231102
3030.562759,2880,524.9636
3053.813618,2880,535.641387
3053.612121,2880,546.705121
3062.555411,2880,557.294207
3073.577133,2880,566.878833
3079.135646,2880,577.527356
3083.664696,2880,587.19428
3067.368591,2880,597.74408
3065.360758,2880,608.456757
3037.390437,2880,618.465094
3082.023108,2880,629.649928
3077.888954,2880,644.058912
3089.514267,2880,655.784948
3084.783105,2880,667.797362
3084.5996,2880,678.506388
3073.52269,2880,690.640456
3069.478342,2880,703.376706
3081.413446,2880,718.288996
3085.974276,2880,732.401848
3064.441547,2880,744.757237
3068.89534,2880,757.207359
3031.795657,2880,770.640795
3081.302238,2880,781.491482
3062.846944,2880,792.751563
3068.860105,2880,803.723876
3059.57192,2880,814.021195
3053.440058,2880,824.776012
3071.3236,2880,835.36481
3071.048618,2880,845.116421
3072.585203,2880,855.534105
3068.467304,2880,865.492471
3067.83192,2880,876.321532
3060.997068,2880,886.6909
3063.163342,2880,896.487232
3050.020669,2880,907.296598
3044.064004,2880,918.376262
3065.228515,2880,928.628406
3055.299652,2880,939.476284
3021.655718,2880,949.3436
